ds,y
2006-12,13.30157
2006-12,15.38607
2006-11,2891.10182
2006-11,273.0028
2006-11,9.73943
2006-11,1099.19417
2006-11,6.8575
2006-11,962.74475
2006-11,2.01827
2006-11,3324.54381
2006-11,12.23208
2006-11,1928.35707
2006-11,136.44942
2006-11,282.74223
2006-11,14.25035
2006-11,3027.55124
2006-10,1965.39374
2006-10,3424.20261
2006-10,7.8614
2006-10,1.97981
2006-10,10.81693
2006-10,12.29425
2006-10,295.72142
2006-10,14.27406
2006-10,2964.2008
2006-10,3114.20714
2006-10,284.90448
2006-10,1148.8134
2006-10,150.00634
2006-10,998.80706
2006-09,11.86083
2006-09,13.81385
2006-09,7.2615
2006-09,285.32396
2006-09,1.95302
2006-09,275.47861
2006-09,149.6517
2006-09,1037.02959
2006-09,2048.67117
2006-09,3235.35246
2006-09,3534.49027
2006-09,9.84535
2006-09,3085.70076
2006-09,1186.68129
2006-08,1493.3232
2006-08,306.00115
2006-08,15.8441
2006-08,8.71524
2006-08,187.28251
2006-08,1.84098
2006-08,295.37064
2006-08,10.63051
2006-08,3982.23825
2006-08,1306.04069
2006-08,4304.0835
2006-08,3794.95574
2006-08,2488.91505
2006-08,14.00312
2006-07,185.3713
2006-07,1.91447
2006-07,15.80553
2006-07,13.89106
2006-07,4331.54147
2006-07,296.80621
2006-07,10.62144
2006-07,1514.14743
2006-07,8.5382
2006-07,1328.77613
2006-07,2494.16087
2006-07,3822.937
2006-07,4008.3083
2006-07,307.42765
2006-06,9.98574
2006-06,12.71931
2006-06,2.00147
2006-06,7.771
2006-06,3405.05467
2006-06,2283.88386
2006-06,3562.63933
2006-06,3862.699
2006-06,285.33889
2006-06,275.35314
2006-06,1278.75547
2006-06,1121.17081
2006-06,157.58466
2006-06,14.72078
2006-05,142.65445
2006-05,3229.04458
2006-05,276.9077
2006-05,9.68006
2006-05,3086.39014
2006-05,14.57837
2006-05,3530.21072
2006-05,7.54266
2006-05,1144.43769
2006-05,1001.78324
2006-05,2084.6069
2006-05,286.58776
2006-05,12.40375
2006-05,2.17462
2006-04,11.4235
2006-04,1.96354
2006-04,131.46038
2006-04,9.23548
2006-04,275.67638
2006-04,3198.08254
2006-04,1877.55118
2006-04,1031.46793
2006-04,900.00755
2006-04,6.96249
2006-04,13.38704
2006-04,2909.01912
2006-04,2777.55874
2006-04,266.44091
2006-03,7.37217
2006-03,290.48693
2006-03,14.3224
2006-03,2980.49491
2006-03,1111.65497
2006-03,1.7237
2006-03,2011.06696
2006-03,280.83669
2006-03,9.65024
2006-03,142.22701
2006-03,3122.72192
2006-03,12.5987
2006-03,3427.53125
2006-03,969.42795
2006-02,272.90012
2006-02,3302.08777
2006-02,2882.85624
2006-02,926.0995
2006-02,131.98896
2006-02,14.34245
2006-02,6.62182
2006-02,1.94071
2006-02,3014.8452
2006-02,264.1458
2006-02,8.75432
2006-02,12.40174
2006-02,1956.75675
2006-02,1058.08845
2006-01,1003.2479
2006-01,3097.91343
2006-01,306.20023
2006-01,15.1494
2006-01,13.15463
2006-01,1.99478
2006-01,2094.66553
2006-01,10.02082
2006-01,144.2155
2006-01,296.17941
2006-01,3563.47856
2006-01,1147.4634
2006-01,7.32283
2006-01,3242.12893
2005-12,12.70502
2005-12,3752.3532
2005-12,2188.41913
2005-12,13.3919
2005-12,1091.5497
2005-12,3450.54083
2005-12,1.90979
2005-12,7.80316
2005-12,170.572
2005-12,286.51068
2005-12,15.30169
2005-12,3279.96883
2005-12,1262.1217
2005-12,273.80566
2005-11,1928.8533
2005-11,260.66579
2005-11,1093.27904
2005-11,13.34932
2005-11,6.60098
2005-11,249.75761
2005-11,11.53992
2005-11,142.04174
2005-11,3022.13233
2005-11,10.90819
2005-11,1.8094
2005-11,3296.14745
2005-11,2880.09059
2005-11,951.2373
2005-10,1.77155
2005-10,11.239
2005-10,11.49664
2005-10,148.45864
2005-10,2989.10458
2005-10,255.51755
2005-10,3137.56322
2005-10,1140.44924
2005-10,3417.58797
2005-10,1997.11399
2005-10,991.99059
2005-10,266.75656
2005-10,13.26818
2005-10,7.65951
2005-09,1107.77884
2005-09,3284.64054
2005-09,13.09466
2005-09,278.82607
2005-09,1.90148
2005-09,3752.11233
2005-09,9.08708
2005-09,1281.98348
2005-09,265.73141
2005-09,2176.86171
2005-09,12.53959
2005-09,3458.84518
2005-09,14.44107
2005-09,174.20464
2005-08,204.97533
2005-08,3765.76943
2005-08,1296.83973
2005-08,14.85974
2005-08,16.71547
2005-08,11.28259
2005-08,314.65444
2005-08,4302.11468
2005-08,2468.9297
2005-08,299.67997
2005-08,1501.81506
2005-08,14.97447
2005-08,3970.74476
2005-08,1.85574
2005-07,3762.6167
2005-07,1482.95945
2005-07,299.66528
2005-07,10.89461
2005-07,2.00781
2005-07,14.52137
2005-07,3962.49824
2005-07,14.78518
2005-07,199.88155
2005-07,1283.0779
2005-07,2479.5388
2005-07,314.18664
2005-07,16.79299
2005-07,4293.47788
2005-06,2264.94261
2005-06,3397.17605
2005-06,3876.30594
2005-06,1304.42796
2005-06,13.3834
2005-06,3569.37058
2005-06,172.19452
2005-06,15.47898
2005-06,13.46026
2005-06,291.45639
2005-06,1132.23344
2005-06,2.01871
2005-06,9.06782
2005-06,278.07299
2005-05,11.1724
2005-05,11.82701
2005-05,267.09555
2005-05,278.26795
2005-05,7.26648
2005-05,1082.58499
2005-05,142.41852
2005-05,13.76549
2005-05,1.93849
2005-05,2961.33498
2005-05,3103.7535
2005-05,940.16647
2005-05,2021.16851
2005-05,3395.78695
2005-04,1827.70696
2005-04,1.62203
2005-04,276.78946
2005-04,869.45015
2005-04,5.8023
2005-04,1010.11434
2005-04,10.2836
2005-04,11.91534
2005-04,2697.15712
2005-04,266.50586
2005-04,13.53737
2005-04,2837.8213
2005-04,3128.14813
2005-04,140.66419
2005-03,290.86929
2005-03,11.61088
2005-03,3121.69521
2005-03,1.9728
2005-03,946.90279
2005-03,2952.12039
2005-03,5.99693
2005-03,15.22354
2005-03,1116.47762
2005-03,2005.2176
2005-03,3427.78804
2005-03,169.57482
2005-03,279.25841
2005-03,13.25074
2005-02,14.42035
2005-02,10.70402
2005-02,5.79636
2005-02,1044.52596
2005-02,279.31488
2005-02,154.0244
2005-02,12.61919
2005-02,1.80116
2005-02,2942.64922
2005-02,3236.38445
2005-02,1898.12327
2005-02,890.50156
2005-02,2788.62483
2005-02,268.61087
2005-01,170.79909
2005-01,304.81241
2005-01,16.62862
2005-01,6.42041
2005-01,1.95754
2005-01,1036.61887
2005-01,1207.41796
2005-01,12.28231
2005-01,14.67108
2005-01,3221.08982
2005-01,292.5301
2005-01,3391.88891
2005-01,2184.47095
2005-01,3713.32994
2004-12,3198.03985
2004-12,3369.52826
2004-12,13.84164
2004-12,16.26762
2004-12,2.09381
2004-12,2256.12682
2004-12,14.17381
2004-12,171.48841
2004-12,322.57119
2004-12,7.68861
2004-12,3708.36707
2004-12,308.72955
2004-12,1113.40144
2004-12,941.91303
2004-11,279.75833
2004-11,7.24388
2004-11,2978.92134
2004-11,1971.10801
2004-11,2818.86326
2004-11,12.84179
2004-11,1.97437
2004-11,12.85134
2004-11,1007.81333
2004-11,3286.34716
2004-11,292.60967
2004-11,14.81616
2004-11,847.75525
2004-11,160.05808
2004-10,3377.8997
2004-10,1045.58387
2004-10,1.81967
2004-10,891.62239
2004-10,294.4882
2004-10,3068.75202
2004-10,281.76561
2004-10,12.83981
2004-10,2023.16815
2004-10,153.96148
2004-10,2914.79054
2004-10,12.72259
2004-10,14.65948
2004-10,7.34293
2004-09,279.8478
2004-09,3610.31088
2004-09,12.10478
2004-09,3303.26888
2004-09,13.21446
2004-09,15.08943
2004-09,7.66909
2004-09,3133.74353
2004-09,971.94298
2004-09,291.95257
2004-09,1141.46832
2004-09,1.87497
2004-09,169.52534
2004-09,2161.80055
2004-08,12.05897
2004-08,1276.83129
2004-08,3944.21485
2004-08,184.88079
2004-08,2342.48982
2004-08,3434.44032
2004-08,2.00184
2004-08,1091.9505
2004-08,14.08669
2004-08,3619.3211
2004-08,308.80522
2004-08,16.08853
2004-08,7.98084
2004-08,296.74625
2004-07,3526.56588
2004-07,316.25535
2004-07,16.14878
2004-07,304.19364
2004-07,1290.01562
2004-07,2.03066
2004-07,186.58297
2004-07,8.06421
2004-07,1103.43265
2004-07,12.06172
2004-07,3713.14884
2004-07,14.11812
2004-07,4045.55297
2004-07,2423.13323
2004-06,286.56029
2004-06,3714.27402
2004-06,3400.79832
2004-06,15.11613
2004-06,7.10002
2004-06,11.79928
2004-06,13.14095
2004-06,977.13177
2004-06,1.97518
2004-06,165.30955
2004-06,298.35956
2004-06,1142.44132
2004-06,3235.48877
2004-06,2258.357
2004-05,2134.93319
2004-05,12.05187
2004-05,928.90207
2004-05,164.19949
2004-05,1093.10157
2004-05,13.41378
2004-05,3228.03475
2004-05,3063.83526
2004-05,295.93753
2004-05,2.06483
2004-05,3539.45089
2004-05,283.88566
2004-05,15.47861
2004-05,7.35771
2004-04,1868.62114
2004-04,12.61245
2004-04,2841.83554
2004-04,11.18068
2004-04,3151.06225
2004-04,973.21439
2004-04,294.7025
2004-04,14.52422
2004-04,6.96259
2004-04,149.92073
2004-04,1.91177
2004-04,2691.9148
2004-04,283.52182
2004-04,823.29366
2004-03,1045.65237
2004-03,3344.81186
2004-03,158.28227
2004-03,2873.11162
2004-03,285.45994
2004-03,13.76628
2004-03,297.93171
2004-03,15.48626
2004-03,7.00701
2004-03,3031.39389
2004-03,1.71998
2004-03,887.3701
2004-03,1985.74152
2004-03,12.47177
2004-02,13.97099
2004-02,887.1331
2004-02,15.75127
2004-02,2921.73638
2004-02,1.78029
2004-02,11.93555
2004-02,161.85617
2004-02,3083.59255
2004-02,285.46893
2004-02,1048.98926
2004-02,2034.60329
2004-02,3396.74831
2004-02,297.40448
2004-02,6.90354
2004-01,13.31873
2004-01,972.0864
2004-01,15.43442
2004-01,3248.36586
2004-01,3763.48396
2004-01,7.64623
2004-01,2276.27946
2004-01,171.83005
2004-01,325.97222
2004-01,17.31583
2004-01,1143.91645
2004-01,3420.19591
2004-01,1.88141
2004-01,312.65349
2003-12,6.006
2003-12,2193.91
2003-12,3111.063
2003-12,1088.714
2003-12,12.52
2003-12,1.774
2003-12,3282.624
2003-12,13.434
2003-12,296.768
2003-12,283.334
2003-12,171.561
2003-12,3593.685
2003-12,917.153
2003-12,14.294
2003-11,2789.781
2003-11,152.794
2003-11,5.919
2003-11,1.589
2003-11,273.616
2003-11,262.414
2003-11,11.01
2003-11,3228.792
2003-11,11.202
2003-11,12.6
2003-11,841.976
2003-11,1947.805
2003-11,2942.576
2003-11,994.771
2003-10,6.282
2003-10,3311.851
2003-10,2854.033
2003-10,1.606
2003-10,284.838
2003-10,273.315
2003-10,159.922
2003-10,1039.57
2003-10,11.523
2003-10,879.648
2003-10,3013.955
2003-10,11.452
2003-10,1974.385
2003-10,13.058
2003-09,11.369
2003-09,1.64
2003-09,1107.643
2003-09,13.008
2003-09,6.565
2003-09,2086.895
2003-09,935.571
2003-09,279.529
2003-09,172.072
2003-09,3022.466
2003-09,267.72
2003-09,11.809
2003-09,3487.075
2003-09,3194.538
2003-08,201.777
2003-08,7.029
2003-08,1.746
2003-08,12.626
2003-08,3775.84
2003-08,287.268
2003-08,13.168
2003-08,3574.063
2003-08,4090.649
2003-08,14.915
2003-08,1348.615
2003-08,1146.838
2003-08,2427.225
2003-08,299.895
2003-07,2425.527
2003-07,3704.937
2003-07,3509.747
2003-07,12.997
2003-07,4018.281
2003-07,195.191
2003-07,12.931
2003-07,14.703
2003-07,7.127
2003-07,298.641
2003-07,1.772
2003-07,1279.41
2003-07,285.644
2003-07,1084.22
2003-06,3099.439
2003-06,3558.975
2003-06,13.044
2003-06,11.371
2003-06,12.871
2003-06,1077.243
2003-06,1.673
2003-06,279.68
2003-06,6.292
2003-06,910.43
2003-06,2189.009
2003-06,266.808
2003-06,166.813
2003-06,3266.252
2003-05,281.253
2003-05,6.307
2003-05,2895.09
2003-05,3046.496
2003-05,1.59
2003-05,268.105
2003-05,832.331
2003-05,2062.759
2003-05,983.737
2003-05,12.722
2003-05,13.148
2003-05,11.132
2003-05,151.406
2003-05,3340.47
2003-04,2819.18
2003-04,1865.14
2003-04,10.222
2003-04,954.039
2003-04,2665.962
2003-04,800.822
2003-04,261.691
2003-04,10.724
2003-04,12.282
2003-04,5.795
2003-04,1.558
2003-04,153.217
2003-04,271.912
2003-04,3103.374
2003-03,283.639
2003-03,1022.611
2003-03,2846.425
2003-03,160.591
2003-03,862.02
2003-03,12.909
2003-03,3007.016
2003-03,11.296
2003-03,1.613
2003-03,1984.405
2003-03,3303.564
2003-03,271.26
2003-03,12.379
2003-03,5.671
2003-02,845.449
2003-02,1940.619
2003-02,165.101
2003-02,1010.55
2003-02,268.313
2003-02,5.463
2003-02,11.234
2003-02,3232.059
2003-02,2951.169
2003-02,12.577
2003-02,2786.068
2003-02,257.403
2003-02,10.909
2003-02,1.343
2003-01,1.573
2003-01,184.675
2003-01,2217.024
2003-01,6.127
2003-01,3360.825
2003-01,959.126
2003-01,1143.801
2003-01,303.296
2003-01,14.381
2003-01,3678.502
2003-01,3176.15
2003-01,12.326
2003-01,12.808
2003-01,290.97
2002-12,2205.473
2002-12,7.362
2002-12,3558.36
2002-12,296.097
2002-12,10.153
2002-12,1.391
2002-12,306.252
2002-12,3059.16
2002-12,3238.601
2002-12,13.509
2002-12,1033.127
2002-12,12.117
2002-12,179.44
2002-12,853.687
2002-11,2781.866
2002-11,10.048
2002-11,937.233
2002-11,2946.218
2002-11,297.581
2002-11,6.974
2002-11,1.442
2002-11,12.629
2002-11,772.881
2002-11,2008.985
2002-11,164.352
2002-11,3256.432
2002-11,287.533
2002-11,11.187
2002-10,11.554
2002-10,297.239
2002-10,171.12
2002-10,13.05
2002-10,794.894
2002-10,7.318
2002-10,2887.448
2002-10,306.47
2002-10,3058.571
2002-10,966.016
2002-10,9.232
2002-10,1.496
2002-10,2092.554
2002-10,3378.093
2002-09,877.7
2002-09,3615.165
2002-09,7.619
2002-09,1.424
2002-09,3302.765
2002-09,1059.079
2002-09,3121.387
2002-09,7.77
2002-09,181.382
2002-09,298.544
2002-09,13.857
2002-09,12.433
2002-09,2243.687
2002-09,290.924
2002-08,1030.244
2002-08,1230.36
2002-08,3566.127
2002-08,285.358
2002-08,8.744
2002-08,14.455
2002-08,1.519
2002-08,3766.241
2002-08,200.114
2002-08,2535.883
2002-08,15.972
2002-08,8.309
2002-08,4076.314
2002-08,294.1
2002-07,1049.858
2002-07,3845.294
2002-07,319.687
2002-07,15.574
2002-07,1.596
2002-07,192.706
2002-07,1242.565
2002-07,311.779
2002-07,7.906
2002-07,8.901
2002-07,4180.553
2002-07,3652.587
2002-07,2602.729
2002-07,13.978
2002-06,7.157
2002-06,8.215
2002-06,3726.38
2002-06,284.576
2002-06,276.361
2002-06,3256.178
2002-06,1051.325
2002-06,13.56
2002-06,2376.921
2002-06,879.257
2002-06,172.068
2002-06,3428.245
2002-06,1.478
2002-06,12.082
2002-05,2167.873
2002-05,2934.229
2002-05,10.981
2002-05,1.464
2002-05,7.058
2002-05,909.828
2002-05,3384.04
2002-05,3077.703
2002-05,6.738
2002-05,143.474
2002-05,287.153
2002-05,293.892
2002-05,12.444
2002-05,766.356
2002-04,733.204
2002-04,12.093
2002-04,6.873
2002-04,2885.227
2002-04,8.278
2002-04,279.386
2002-04,143.097
2002-04,3176.705
2002-04,271.107
2002-04,876.301
2002-04,2742.13
2002-04,10.702
2002-04,1.391
2002-04,2008.926
2002-03,1.418
2002-03,3309.603
2002-03,7.497
2002-03,931.933
2002-03,7.94
2002-03,770.536
2002-03,13.034
2002-03,161.397
2002-03,2843.888
2002-03,291.286
2002-03,283.347
2002-03,3005.282
2002-03,2073.352
2002-03,11.616
2002-02,2648.487
2002-02,852.616
2002-02,264.937
2002-02,707.131
2002-02,272.733
2002-02,1.267
2002-02,145.486
2002-02,9.832
2002-02,1941.356
2002-02,3077.804
2002-02,11.1
2002-02,6.308
2002-02,2793.973
2002-02,7.798
2002-01,164.134
2002-01,311.835
2002-01,1.375
2002-01,3186.554
2002-01,303.021
2002-01,952.858
2002-01,3511.429
2002-01,8.814
2002-01,13.04
2002-01,7.523
2002-01,788.726
2002-01,2233.693
2002-01,3022.419
2002-01,11.665
2001-12,3380.171
2001-12,681.609
2001-12,838.019
2001-12,1.743
2001-12,2904.123
2001-12,298.174
2001-12,3060.533
2001-12,2222.514
2001-12,306.111
2001-12,13.527
2001-12,7.702
2001-12,7.937
2001-12,11.784
2001-12,156.41
2001-11,3100.46
2001-11,776.038
2001-11,2652.997
2001-11,285.859
2001-11,2795.566
2001-11,12.135
2001-11,1.514
2001-11,633.469
2001-11,10.621
2001-11,292.759
2001-11,7.105
2001-11,142.569
2001-11,2019.528
2001-11,6.9
2001-10,810.62
2001-10,3268.945
2001-10,13.502
2001-10,7.965
2001-10,11.818
2001-10,1.684
2001-10,2951.295
2001-10,304.148
2001-10,7.524
2001-10,2798.061
2001-10,296.624
2001-10,153.234
2001-10,657.386
2001-10,2140.675
2001-09,294.903
2001-09,3419.001
2001-09,2954.028
2001-09,12.4
2001-09,1.892
2001-09,155.778
2001-09,14.292
2001-09,8.179
2001-09,3109.806
2001-09,2267.531
2001-09,842.275
2001-09,686.497
2001-09,286.874
2001-09,8.029
2001-08,2747.529
2001-08,1018.424
2001-08,3591.198
2001-08,305.855
2001-08,9.828
2001-08,15.549
2001-08,2.12
2001-08,17.669
2001-08,8.986
2001-08,843.669
2001-08,4099.305
2001-08,3765.953
2001-08,174.755
2001-08,315.683
2001-07,789.5
2001-07,950.064
2001-07,8.404
2001-07,14.089
2001-07,305.093
2001-07,8.53
2001-07,3952.934
2001-07,16.246
2001-07,2.157
2001-07,3471.031
2001-07,296.689
2001-07,3631.595
2001-07,2681.531
2001-07,160.564
2001-06,2462.515
2001-06,3181.354
2001-06,286.265
2001-06,146.368
2001-06,12.304
2001-06,1.505
2001-06,3627.796
2001-06,3327.722
2001-06,13.809
2001-06,7.649
2001-06,865.207
2001-06,278.29
2001-06,7.975
2001-06,718.839
2001-05,2273.322
2001-05,13.076
2001-05,272.231
2001-05,636.137
2001-05,11.582
2001-05,3337.238
2001-05,3044.692
2001-05,279.47
2001-05,7.445
2001-05,771.37
2001-05,2909.459
2001-05,7.239
2001-05,1.494
2001-05,135.233
2001-04,2802.423
2001-04,729.377
2001-04,1.481
2001-04,122.913
2001-04,606.464
2001-04,275.815
2001-04,7.084
2001-04,282.899
2001-04,12.688
2001-04,2073.046
2001-04,6.895
2001-04,3098.01
2001-04,11.207
2001-04,2679.51
2001-03,667.216
2001-03,13.627
2001-03,7.57
2001-03,12.28
2001-03,2896.168
2001-03,3032.382
2001-03,136.214
2001-03,803.43
2001-03,290.718
2001-03,8.438
2001-03,1.347
2001-03,2228.952
2001-03,299.156
2001-03,3345.165
2001-02,2105.274
2001-02,276.335
2001-02,6.784
2001-02,3150.241
2001-02,1.343
2001-02,6.576
2001-02,269.551
2001-02,11.924
2001-02,2860.639
2001-02,13.267
2001-02,755.365
2001-02,2728.569
2001-02,623.295
2001-02,132.07
2001-01,7.448
2001-01,872.815
2001-01,2475.582
2001-01,3348.397
2001-01,150.244
2001-01,1.523
2001-01,13.058
2001-01,7.769
2001-01,14.581
2001-01,316.232
2001-01,722.571
2001-01,308.784
2001-01,3198.153
2001-01,3679.21
