,period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription,total-consumption-btu,total-consumption-btu-units
289,2022-05,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,95.2263,million MMBtu
290,2022-05,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.50744,million MMBtu
291,2022-05,US,U.S. Total,99,All Sectors,GEO,geothermal,12.23836,million MMBtu
292,2022-05,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1796.46951,million MMBtu
293,2022-05,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
294,2022-05,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,5.04358,million MMBtu
295,2022-05,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1098.79365,million MMBtu
296,2022-05,US,U.S. Total,99,All Sectors,NG,natural gas,1075.07547,million MMBtu
297,2022-05,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.08851,million MMBtu
298,2022-05,US,U.S. Total,99,All Sectors,OTH,other,16.72393,million MMBtu
299,2022-05,US,U.S. Total,99,All Sectors,ORW,other renewables,5.33747,million MMBtu
300,2022-05,US,U.S. Total,99,All Sectors,OOG,other gases,23.71819,million MMBtu
301,2022-05,US,U.S. Total,99,All Sectors,OBW,biomass,15.42598,million MMBtu
302,2022-05,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,19.23506,million MMBtu
303,2022-05,US,U.S. Total,99,All Sectors,LIG,lignite coal,38.57894,million MMBtu
304,2022-05,US,U.S. Total,99,All Sectors,LFG,landfill gas,9.14655,million MMBtu
305,2022-05,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,204.19759,million MMBtu
306,2022-05,US,U.S. Total,99,All Sectors,COW,all coal products,678.10245,million MMBtu
307,2022-05,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",671.25151,million MMBtu
308,2022-05,US,U.S. Total,99,All Sectors,BIT,bituminous coal,277.30387,million MMBtu
309,2022-05,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,277.30387,million MMBtu
310,2022-05,US,U.S. Total,99,All Sectors,BIO,biomass,119.79883,million MMBtu
311,2022-05,US,U.S. Total,99,All Sectors,WOC,waste coal,6.85094,million MMBtu
312,2022-05,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,368.13674,million MMBtu
313,2022-05,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.13053,million MMBtu
314,2022-05,US,U.S. Total,99,All Sectors,WND,wind,368.26727,million MMBtu
315,2022-04,US,U.S. Total,99,All Sectors,COW,all coal products,600.35913,million MMBtu
316,2022-04,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,87.94708,million MMBtu
317,2022-04,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.73924,million MMBtu
318,2022-04,US,U.S. Total,99,All Sectors,WOC,waste coal,5.801,million MMBtu
319,2022-04,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,406.06281,million MMBtu
320,2022-04,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.09442,million MMBtu
321,2022-04,US,U.S. Total,99,All Sectors,WND,wind,406.15722,million MMBtu
322,2022-04,US,U.S. Total,99,All Sectors,WAS,renewable waste products,23.86643,million MMBtu
323,2022-04,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
324,2022-04,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
325,2022-04,US,U.S. Total,99,All Sectors,SUN,solar,118.83471,million MMBtu
326,2022-04,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,298.55102,million MMBtu
327,2022-04,US,U.S. Total,99,All Sectors,STH,solar thermal,2.8455,million MMBtu
328,2022-04,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,115.98921,million MMBtu
329,2022-04,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,3.99329,million MMBtu
330,2022-04,US,U.S. Total,99,All Sectors,REN,renewable,821.54754,million MMBtu
331,2022-04,US,U.S. Total,99,All Sectors,RC,refined coal,37.85089,million MMBtu
332,2022-04,US,U.S. Total,99,All Sectors,PET,petroleum,16.22329,million MMBtu
333,2022-04,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,8.95391,million MMBtu
334,2022-04,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.26938,million MMBtu
335,2022-04,US,U.S. Total,99,All Sectors,OTH,other,16.37475,million MMBtu
336,2022-04,US,U.S. Total,99,All Sectors,ORW,other renewables,5.58494,million MMBtu
337,2022-04,US,U.S. Total,99,All Sectors,OOG,other gases,21.30175,million MMBtu
338,2022-04,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",594.55813,million MMBtu
339,2022-04,US,U.S. Total,99,All Sectors,BIT,bituminous coal,232.1588,million MMBtu
340,2022-04,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,232.1588,million MMBtu
341,2022-04,US,U.S. Total,99,All Sectors,BIO,biomass,111.8135,million MMBtu
342,2022-04,US,U.S. Total,99,All Sectors,AOR,all renewables,648.59162,million MMBtu
343,2022-04,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
344,2022-04,US,U.S. Total,99,All Sectors,ALL,all fuels,2944.45489,million MMBtu
345,2022-04,US,U.S. Total,99,All Sectors,OBW,biomass,15.38845,million MMBtu
346,2022-04,US,U.S. Total,99,All Sectors,OB2,biomass,5.58494,million MMBtu
347,2022-04,US,U.S. Total,99,All Sectors,NUC,nuclear,576.73184,million MMBtu
348,2022-04,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,913.21833,million MMBtu
349,2022-04,US,U.S. Total,99,All Sectors,NG,natural gas,891.91659,million MMBtu
350,2022-04,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,9.80351,million MMBtu
351,2022-04,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,18.28149,million MMBtu
352,2022-04,US,U.S. Total,99,All Sectors,LIG,lignite coal,25.99742,million MMBtu
353,2022-04,US,U.S. Total,99,All Sectors,LFG,landfill gas,8.47798,million MMBtu
354,2022-04,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,172.95592,million MMBtu
355,2022-04,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
356,2022-04,US,U.S. Total,99,All Sectors,GEO,geothermal,11.78619,million MMBtu
357,2022-04,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1529.80075,million MMBtu
358,2022-04,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
359,2022-04,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.22138,million MMBtu
360,2022-03,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,352.28118,million MMBtu
361,2022-03,US,U.S. Total,99,All Sectors,GEO,geothermal,12.16896,million MMBtu
362,2022-03,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1642.96751,million MMBtu
363,2022-03,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
364,2022-03,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,5.20236,million MMBtu
365,2022-03,US,U.S. Total,99,All Sectors,COW,all coal products,664.08746,million MMBtu
366,2022-03,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",658.52749,million MMBtu
367,2022-03,US,U.S. Total,99,All Sectors,BIT,bituminous coal,238.75901,million MMBtu
368,2022-03,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,238.75901,million MMBtu
369,2022-03,US,U.S. Total,99,All Sectors,BIO,biomass,117.69498,million MMBtu
370,2022-03,US,U.S. Total,99,All Sectors,AOR,all renewables,615.20062,million MMBtu
371,2022-03,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
372,2022-03,US,U.S. Total,99,All Sectors,ALL,all fuels,3158.90091,million MMBtu
373,2022-03,US,U.S. Total,99,All Sectors,OB2,biomass,7.06342,million MMBtu
374,2022-03,US,U.S. Total,99,All Sectors,NUC,nuclear,658.67789,million MMBtu
375,2022-03,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,960.20804,million MMBtu
376,2022-03,US,U.S. Total,99,All Sectors,NG,natural gas,939.19479,million MMBtu
377,2022-03,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,9.91625,million MMBtu
378,2022-03,US,U.S. Total,99,All Sectors,LIG,lignite coal,29.32115,million MMBtu
379,2022-03,US,U.S. Total,99,All Sectors,LFG,landfill gas,9.53464,million MMBtu
380,2022-03,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,225.16543,million MMBtu
381,2022-03,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,19.45089,million MMBtu
382,2022-03,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
383,2022-03,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,91.18067,million MMBtu
384,2022-03,US,U.S. Total,99,All Sectors,STH,solar thermal,2.25993,million MMBtu
385,2022-03,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,102.68845,million MMBtu
386,2022-03,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.03563,million MMBtu
387,2022-03,US,U.S. Total,99,All Sectors,REN,renewable,840.36605,million MMBtu
388,2022-03,US,U.S. Total,99,All Sectors,RC,refined coal,38.16614,million MMBtu
389,2022-03,US,U.S. Total,99,All Sectors,PET,petroleum,18.67201,million MMBtu
390,2022-03,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.08719,million MMBtu
391,2022-03,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.58481,million MMBtu
392,2022-03,US,U.S. Total,99,All Sectors,OTH,other,16.88947,million MMBtu
393,2022-03,US,U.S. Total,99,All Sectors,ORW,other renewables,7.06342,million MMBtu
394,2022-03,US,U.S. Total,99,All Sectors,OOG,other gases,21.01324,million MMBtu
395,2022-03,US,U.S. Total,99,All Sectors,OBW,biomass,16.97967,million MMBtu
396,2022-03,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.8492,million MMBtu
397,2022-03,US,U.S. Total,99,All Sectors,WOC,waste coal,5.55998,million MMBtu
398,2022-03,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,380.23089,million MMBtu
399,2022-03,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.15741,million MMBtu
400,2022-03,US,U.S. Total,99,All Sectors,WND,wind,380.38829,million MMBtu
401,2022-03,US,U.S. Total,99,All Sectors,WAS,renewable waste products,26.51431,million MMBtu
402,2022-03,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
403,2022-03,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
404,2022-03,US,U.S. Total,99,All Sectors,SUN,solar,104.94839,million MMBtu
405,2022-02,US,U.S. Total,99,All Sectors,OOG,other gases,19.29746,million MMBtu
406,2022-02,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,288.31364,million MMBtu
407,2022-02,US,U.S. Total,99,All Sectors,BIO,biomass,115.64985,million MMBtu
408,2022-02,US,U.S. Total,99,All Sectors,AOR,all renewables,545.54899,million MMBtu
409,2022-02,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
410,2022-02,US,U.S. Total,99,All Sectors,ALL,all fuels,3185.15133,million MMBtu
411,2022-02,US,U.S. Total,99,All Sectors,OBW,biomass,15.29665,million MMBtu
412,2022-02,US,U.S. Total,99,All Sectors,OB2,biomass,6.11869,million MMBtu
413,2022-02,US,U.S. Total,99,All Sectors,NUC,nuclear,645.05635,million MMBtu
414,2022-02,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,984.52423,million MMBtu
415,2022-02,US,U.S. Total,99,All Sectors,NG,natural gas,965.22677,million MMBtu
416,2022-02,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,9.17797,million MMBtu
417,2022-02,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,17.80096,million MMBtu
418,2022-02,US,U.S. Total,99,All Sectors,LIG,lignite coal,34.01387,million MMBtu
419,2022-02,US,U.S. Total,99,All Sectors,LFG,landfill gas,8.623,million MMBtu
420,2022-02,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,203.13561,million MMBtu
421,2022-02,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
422,2022-02,US,U.S. Total,99,All Sectors,GEO,geothermal,11.58756,million MMBtu
423,2022-02,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1775.60716,million MMBtu
424,2022-02,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
425,2022-02,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,5.62577,million MMBtu
426,2022-02,US,U.S. Total,99,All Sectors,COW,all coal products,770.51444,million MMBtu
427,2022-02,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",764.06746,million MMBtu
428,2022-02,US,U.S. Total,99,All Sectors,BIT,bituminous coal,288.31364,million MMBtu
429,2022-02,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,91.73021,million MMBtu
430,2022-02,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.91047,million MMBtu
431,2022-02,US,U.S. Total,99,All Sectors,WOC,waste coal,6.44698,million MMBtu
432,2022-02,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,335.8194,million MMBtu
433,2022-02,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.14819,million MMBtu
434,2022-02,US,U.S. Total,99,All Sectors,WND,wind,335.9676,million MMBtu
435,2022-02,US,U.S. Total,99,All Sectors,WAS,renewable waste products,23.91965,million MMBtu
436,2022-02,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
437,2022-02,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
438,2022-02,US,U.S. Total,99,All Sectors,SUN,solar,82.34398,million MMBtu
439,2022-02,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,371.90444,million MMBtu
440,2022-02,US,U.S. Total,99,All Sectors,STH,solar thermal,1.40385,million MMBtu
441,2022-02,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,80.94013,million MMBtu
442,2022-02,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.28992,million MMBtu
443,2022-02,US,U.S. Total,99,All Sectors,REN,renewable,748.6846,million MMBtu
444,2022-02,US,U.S. Total,99,All Sectors,RC,refined coal,69.83551,million MMBtu
445,2022-02,US,U.S. Total,99,All Sectors,PET,petroleum,20.56849,million MMBtu
446,2022-02,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.82615,million MMBtu
447,2022-02,US,U.S. Total,99,All Sectors,PC,petroleum coke,8.74234,million MMBtu
448,2022-02,US,U.S. Total,99,All Sectors,OTH,other,15.80322,million MMBtu
449,2022-02,US,U.S. Total,99,All Sectors,ORW,other renewables,6.11869,million MMBtu
450,2022-01,US,U.S. Total,99,All Sectors,GEO,geothermal,13.84838,million MMBtu
451,2022-01,US,U.S. Total,99,All Sectors,REN,renewable,778.65064,million MMBtu
452,2022-01,US,U.S. Total,99,All Sectors,RC,refined coal,106.99647,million MMBtu
453,2022-01,US,U.S. Total,99,All Sectors,PET,petroleum,39.82798,million MMBtu
454,2022-01,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,31.88576,million MMBtu
455,2022-01,US,U.S. Total,99,All Sectors,PC,petroleum coke,7.94222,million MMBtu
456,2022-01,US,U.S. Total,99,All Sectors,OTH,other,17.40277,million MMBtu
457,2022-01,US,U.S. Total,99,All Sectors,ORW,other renewables,6.86113,million MMBtu
458,2022-01,US,U.S. Total,99,All Sectors,OOG,other gases,22.62887,million MMBtu
459,2022-01,US,U.S. Total,99,All Sectors,OBW,biomass,16.96707,million MMBtu
460,2022-01,US,U.S. Total,99,All Sectors,WAS,renewable waste products,26.33745,million MMBtu
461,2022-01,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
462,2022-01,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
463,2022-01,US,U.S. Total,99,All Sectors,SUN,solar,72.14331,million MMBtu
464,2022-01,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,423.18687,million MMBtu
465,2022-01,US,U.S. Total,99,All Sectors,STH,solar thermal,1.17531,million MMBtu
466,2022-01,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,70.96799,million MMBtu
467,2022-01,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,14.43918,million MMBtu
468,2022-01,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,97.076,million MMBtu
469,2022-01,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,1.49398,million MMBtu
470,2022-01,US,U.S. Total,99,All Sectors,WOC,waste coal,7.64229,million MMBtu
471,2022-01,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,336.62541,million MMBtu
472,2022-01,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.15118,million MMBtu
473,2022-01,US,U.S. Total,99,All Sectors,WND,wind,336.77659,million MMBtu
474,2022-01,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2148.27223,million MMBtu
475,2022-01,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
476,2022-01,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,15.9526,million MMBtu
477,2022-01,US,U.S. Total,99,All Sectors,COW,all coal products,951.27682,million MMBtu
478,2022-01,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",943.63453,million MMBtu
479,2022-01,US,U.S. Total,99,All Sectors,BIT,bituminous coal,372.81543,million MMBtu
480,2022-01,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,372.81543,million MMBtu
481,2022-01,US,U.S. Total,99,All Sectors,OB2,biomass,6.86113,million MMBtu
482,2022-01,US,U.S. Total,99,All Sectors,NUC,nuclear,736.04623,million MMBtu
483,2022-01,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1157.16742,million MMBtu
484,2022-01,US,U.S. Total,99,All Sectors,NG,natural gas,1134.53855,million MMBtu
485,2022-01,US,U.S. Total,99,All Sectors,BIO,biomass,123.41345,million MMBtu
486,2022-01,US,U.S. Total,99,All Sectors,AOR,all renewables,546.18172,million MMBtu
487,2022-01,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
488,2022-01,US,U.S. Total,99,All Sectors,ALL,all fuels,3680.37187,million MMBtu
489,2022-01,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.10594,million MMBtu
490,2022-01,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,19.47632,million MMBtu
491,2022-01,US,U.S. Total,99,All Sectors,LIG,lignite coal,40.63577,million MMBtu
492,2022-01,US,U.S. Total,99,All Sectors,LFG,landfill gas,9.37038,million MMBtu
493,2022-01,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,232.46892,million MMBtu
494,2022-01,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
495,2021-12,US,U.S. Total,99,All Sectors,OOG,other gases,22.37576,million MMBtu
496,2021-12,US,U.S. Total,99,All Sectors,OBW,biomass,17.88753,million MMBtu
497,2021-12,US,U.S. Total,99,All Sectors,OB2,biomass,7.01861,million MMBtu
498,2021-12,US,U.S. Total,99,All Sectors,NUC,nuclear,737.54518,million MMBtu
499,2021-12,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1068.76977,million MMBtu
500,2021-12,US,U.S. Total,99,All Sectors,NG,natural gas,1046.39402,million MMBtu
501,2021-12,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,10.86892,million MMBtu
502,2021-12,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,20.74143,million MMBtu
503,2021-12,US,U.S. Total,99,All Sectors,LIG,lignite coal,22.53427,million MMBtu
504,2021-12,US,U.S. Total,99,All Sectors,LFG,landfill gas,9.87251,million MMBtu
505,2021-12,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,208.37252,million MMBtu
506,2021-12,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
507,2021-12,US,U.S. Total,99,All Sectors,GEO,geothermal,13.12645,million MMBtu
508,2021-12,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1748.33132,million MMBtu
509,2021-12,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
510,2021-12,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,5.67931,million MMBtu
511,2021-12,US,U.S. Total,99,All Sectors,COW,all coal products,659.36688,million MMBtu
512,2021-12,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",650.25639,million MMBtu
513,2021-12,US,U.S. Total,99,All Sectors,BIT,bituminous coal,216.20223,million MMBtu
514,2021-12,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,216.20223,million MMBtu
515,2021-12,US,U.S. Total,99,All Sectors,BIO,biomass,131.30078,million MMBtu
516,2021-12,US,U.S. Total,99,All Sectors,AOR,all renewables,550.67367,million MMBtu
517,2021-12,US,U.S. Total,99,All Sectors,ALL,all fuels,3264.13301,million MMBtu
518,2021-12,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,103.54075,million MMBtu
519,2021-12,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,1.00766,million MMBtu
520,2021-12,US,U.S. Total,99,All Sectors,WOC,waste coal,9.1105,million MMBtu
521,2021-12,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,352.26929,million MMBtu
522,2021-12,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.11567,million MMBtu
523,2021-12,US,U.S. Total,99,All Sectors,WND,wind,352.38496,million MMBtu
524,2021-12,US,U.S. Total,99,All Sectors,WAS,renewable waste products,27.76004,million MMBtu
525,2021-12,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
526,2021-12,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
527,2021-12,US,U.S. Total,99,All Sectors,SUN,solar,53.86148,million MMBtu
528,2021-12,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,287.26861,million MMBtu
